DATE	CE_BRAND_FLVR	BRAND_NM	Btlr_Org_LVL_C_Desc	CHNL_GROUP	TRADE_CHNL_DESC	PKG_CAT	Pkg_Cat_Desc	TSR_PCKG_NM	$ Volume	YEAR	MONTH	PERIOD
1/15/2006	3441	 RASPBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	.591L NRP 24L	249.8	2006	1	3
1/15/2006	3440	 LEMON	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	2180	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	WHOLESALE	WHOLESALE	N20O	20Z/600ML	.591L NRP 24L	244.81	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20z NRP 24L S	452.6	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20z NRP 24L S	50	2006	1	3
1/15/2006	3440	 LEMON	MIDWEST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	1183.52	2006	1	3
1/15/2006	3440	 LEMON	CANADA	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P*	310.67	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20Z NRP 24L	727.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	135	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	.591L NRP 24L *	29.97	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	5	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	8.45	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20z NRP 24L S	52.29	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	1060.94	2006	1	3
1/15/2006	3440	 LEMON	WEST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20Z NRP 24L	125	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	25	2006	1	3
1/15/2006	3554	 STRAWBERRY	WEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	122.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	95	2006	1	3
1/15/2006	3441	 RASPBERRY	GREAT LAKES	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	230	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20z NRP 24L S	479.68	2006	1	3
1/15/2006	3554	 STRAWBERRY	WEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	205	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N56P	500ML 6P	.5L NRP 6P	29.58	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	202.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20Z NRP 24L	27.5	2006	1	3
1/15/2006	3441	 RASPBERRY	MIDWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	2057.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	535	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	LEISURE	SPORT VENUE	N56P	500ML 6P	.5L NRP 6P	2.11	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	57.06	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20z NRP 24L S	991.35	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	5	2006	1	3
1/15/2006	3440	 LEMON	NORTHEAST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	15	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	CLUBS	CASH + CARRY RETAIL	N20O	20Z/600ML	.591L NRP 24L	74.94	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20z NRP 24L S	55	2006	1	3
1/15/2006	3440	 LEMON	CANADA	SUPERS	SUPERMARKET	N20O	20Z/600ML	.591L NRP 24L	524.59	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	1	3
1/15/2006	3440	 LEMON	NORTHEAST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	15	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	5	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P S	1470.95	2006	1	3
1/15/2006	3554	 STRAWBERRY	WEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1430	2006	1	3
1/15/2006	3440	 LEMON	CANADA	SUPERS	SUPERETTE	N20O	20Z/600ML	.591L NRP 24L	57.45	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20z NRP 24L S	30	2006	1	3
1/15/2006	3441	 RASPBERRY	MIDWEST	SUPERS	MILITARY-COMMISARY	N56P	500ML 6P	.5L NRP 6P	10.56	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	SUPERS	SUPERMARKET	N20O	20Z/600ML	20Z NRP 24L	160	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	.591L NRP 24L *	189.85	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N56P	500ML 6P	.5L NRP 6P S	2.11	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	84.93	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	35	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	90	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	21.13	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	CLUBS	CLUB STORE	N20O	20Z/600ML	20Z NRP 24L	5	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	SUPERS	SUPERMARKET	N20O	20Z/600ML	20Z NRP 24L	455	2006	1	3
1/15/2006	3440	 LEMON	MIDWEST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	330	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	23.24	2006	1	3
1/15/2006	3440	 LEMON	NORTHEAST	MILITARY/GOVT	GOVERNMENT(NON-MILITARY)	N20O	20Z/600ML	20Z NRP 24L	202.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20Z NRP 24L	31.25	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P	16.9	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20Z NRP 24L	140	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	20Z NRP 24L	1.25	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	360.62	2006	1	3
1/15/2006	3554	 STRAWBERRY	WEST	LEISURE	SPORT VENUE	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L	94.92	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	FOOD SERVICE	QUICK SERVICE RESTAURANT	N56P	500ML 6P	.5L NRP 6P S	2.11	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20z NRP 24L S	25	2006	1	3
1/15/2006	3441	 RASPBERRY	MIDWEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N56P	500ML 6P	.5L NRP 6P	2.11	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	WORKPLACE	PLANT / OFFICE	N20O	20Z/600ML	20z NRP 24L S	30	2006	1	3
1/15/2006	3441	 RASPBERRY	MIDWEST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20Z NRP 24L	225	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHEAST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	23.24	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	.591L NRP 24L *	129.9	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	505	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N56P	500ML 6P	.5L NRP 6P	6.34	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20z NRP 24L S	570	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	.591L NRP 24L	512.1	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	SUPERS	SUPERMARKET	N20O	20Z/600ML	20z NRP 24L S	0	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	100	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	360	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20z NRP 24L S	145	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	SUPERS	SUPERMARKET	N20O	20Z/600ML	.591L NRP 24L *	252.3	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20z NRP 24L S	612.5	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L *	39.96	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	314.9	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N56P	500ML 6P	.5L NRP 6P	6.34	2006	1	3
1/15/2006	3440	 LEMON	WEST	LEISURE	SPORT VENUE	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20z NRP 24L S	272.5	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	SUPERS	SUPERMARKET	N20O	20Z/600ML	20Z NRP 24L	155	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	151.25	2006	1	3
1/15/2006	3440	 LEMON	CANADA	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	980.63	2006	1	3
1/15/2006	3440	 LEMON	WEST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	1662.91	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20z NRP 24L S	162.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	WORKPLACE	PLANT / OFFICE	N56P	500ML 6P	.5L NRP 6P	21.13	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	EDUCATION	COLLEGE/UNIVERSITY	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20Z NRP 24L	67.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	WEST	CLUBS	CASH + CARRY RETAIL	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20z NRP 24L S	220	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1682.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	252.5	2006	1	3
1/15/2006	3440	 LEMON	CANADA	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	32.47	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	20z NRP 24L S	20	2006	1	3
1/15/2006	3440	 LEMON	MIDWEST	LEISURE	AMUSEMENT/RECREATIONAL	N20O	20Z/600ML	20Z NRP 24L	716.25	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L *	54.95	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	2.5	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	1819.67	2006	1	3
1/15/2006	3441	 RASPBERRY	GREAT LAKES	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P S	14.79	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	210	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	MASS MERCHANDISER	MASS MERCHANDISER	N56P	500ML 6P	.5L NRP 6P S	23.24	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	20Z NRP 24L	215	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	598.12	2006	1	3
1/15/2006	3440	 LEMON	CANADA	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	.591L NRP 24L	72.44	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	42.5	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	OTHER SMALL STORES	ALL OTHER	N56P	500ML 6P	.5L NRP 6P S	2.11	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	67.5	2006	1	3
1/15/2006	3440	 LEMON	WEST	CLUBS	CLUB STORE	N56P	500ML 6P	.5L NRP 6P	88.76	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	12.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	RETAIL COLD	RETAIL SPECIALITY SVCS	N20O	20Z/600ML	.591L NRP 24L *	34.97	2006	1	3
1/15/2006	3554	 STRAWBERRY	WEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	57.5	2006	1	3
1/15/2006	3440	 LEMON	MIDWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20Z NRP 24L	87.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20z NRP 24L S	55	2006	1	3
1/15/2006	3441	 RASPBERRY	GREAT LAKES	SUPERS	SUPERMARKET	N20O	20Z/600ML	20z NRP 24L S	17.5	2006	1	3
1/15/2006	3441	 RASPBERRY	MIDWEST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	257.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	DRUG STORES	DRUG STORE	N56P	500ML 6P	.5L NRP 6P	23.24	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20z NRP 24L S	27.5	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	52.5	2006	1	3
1/15/2006	3440	 LEMON	CANADA	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	.591L NRP 24L	344.73	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	WORKPLACE	PLANT / OFFICE	N56P	500ML 6P	.5L NRP 6P	2.11	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	.591L NRP 24L *	7.49	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	SUPERS	SUPERETTE	N20O	20Z/600ML	20Z NRP 24L	102.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1692.5	2006	1	3
1/15/2006	3441	 RASPBERRY	WEST	FOOD SERVICE	OTHER EATING + DRINKING	N20O	20Z/600ML	20Z NRP 24L	67.5	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	WORKPLACE	PLANT / OFFICE	N56P	500ML 6P	.5L NRP 6P	4.22	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20z NRP 24L S	540.2	2006	1	3
1/15/2006	3440	 LEMON	WEST	SUPERS	SUPERMARKET	N56P	500ML 6P	.5L NRP 6P	1194.09	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHEAST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20z NRP 24L S	117.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	GREAT LAKES	EDUCATION	COLLEGE/UNIVERSITY	N20O	20Z/600ML	20z NRP 24L S	70	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	20Z NRP 24L	1812.5	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	DRUG STORES	DRUG STORE	N20O	20Z/600ML	.591L NRP 24L *	97.42	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	OTHER SMALL STORES	MILITARY-EXCHANGE	N20O	20Z/600ML	.591L NRP 24L	2.49	2006	1	3
1/15/2006	3440	 LEMON	WEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	230	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L	7.49	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P S	50.72	2006	1	3
1/15/2006	3440	 LEMON	MIDWEST	SUPERS	MILITARY-COMMISARY	N20O	20Z/600ML	20Z NRP 24L	10	2006	1	3
1/15/2006	3440	 LEMON	CANADA	CONVENIENCE RETAIL	CONVENIENCE STORE	N20O	20Z/600ML	.591L NRP 24L *	896.81	2006	1	3
1/15/2006	3440	 LEMON	SOUTHEAST	HEALTHCARE	HEALTH / HOSPITAL	N20O	20Z/600ML	20Z NRP 24L	352.08	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	RETAIL COLD	GENERAL MERCHANDISER	N56P	500ML 6P	.5L NRP 6P	2.11	2006	1	3
1/15/2006	3440	 LEMON	NORTHEAST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20Z NRP 24L	1487.5	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	RETAIL COLD	GENERAL MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	62.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	2.11	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	SUPERS	SUPERETTE	N56P	500ML 6P	.5L NRP 6P	302.22	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHWEST	MASS MERCHANDISER	MASS MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	50	2006	1	3
1/15/2006	3440	 LEMON	CANADA	DRUG STORES	DRUG STORE	N20O	20Z/600ML	.591L NRP 24L *	212.33	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	127.5	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	DRUG STORES	DRUG STORE	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	1	3
1/15/2006	3440	 LEMON	CANADA	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	.591L NRP 24L *	44.96	2006	1	3
1/15/2006	3554	 STRAWBERRY	SOUTHEAST	RETAIL COLD	AUTOMOTIVE SERVICES	N20O	20Z/600ML	20Z NRP 24L	7.5	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	SUPERS	HYPER-MERCHANDISER	N20O	20Z/600ML	20Z NRP 24L	447.5	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	SUPERS	HYPER-MERCHANDISER	N56P	500ML 6P	.5L NRP 6P*	109.89	2006	1	3
1/15/2006	3440	 LEMON	GREAT LAKES	OTHER SMALL STORES	ALL OTHER	N20O	20Z/600ML	20z NRP 24L S	2.5	2006	1	3
1/15/2006	3441	 RASPBERRY	CANADA	TRANSPORTATION	TRANSPORTATION	N20O	20Z/600ML	.591L NRP 24L *	19.98	2006	1	3
1/15/2006	3440	 LEMON	MIDWEST	OTHER SMALL STORES	LOCAL+TRADITIONAL GROCERY	N20O	20Z/600ML	20Z NRP 24L	35	2006	1	3
1/15/2006	3441	 RASPBERRY	SOUTHWEST	FOOD SERVICE	QUICK SERVICE RESTAURANT	N20O	20Z/600ML	20z NRP 24L S	217.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	FOOD SERVICE	RESTAURANT	N20O	20Z/600ML	.591L NRP 24L	34.97	2006	1	3
1/15/2006	3554	 STRAWBERRY	CANADA	DRUG STORES	DRUG STORE	N20O	20Z/600ML	.591L NRP 24L	259.8	2006	1	3
1/15/2006	3441	 RASPBERRY	NORTHEAST	EDUCATION	PRIMARY/SECONDARY SCHOOL	N20O	20Z/600ML	20Z NRP 24L	1827.5	2006	1	3
1/15/2006	3554	 STRAWBERRY	NORTHEAST	OTHER SMALL STORES	LIQUOR/BEER/WINE/SOFT	N20O	20Z/600ML	20Z NRP 24L	62.5	2006	1	3
1/15/2006	3440	 LEMON	CANADA	WHOLESALE	WHOLESALE	N20O	20Z/600ML	.591L NRP 24L *	102.42	2006	1	3
1/15/2006	3440	 LEMON	CANADA	WHOLESALE	WHOLESALE	N56P	500ML 6P	.5L NRP 6P	-2.11	2006	1	3
1/15/2006	3440	 LEMON	SOUTHWEST	MILITARY/GOVT	MILITARY-OTHER	N20O	20Z/600ML	20z NRP 24L S	50	2006	1	3
1/15/2006	3554	 STRAWBERRY	MIDWEST	WHOLESALE	WHOLESALE	N20O	20Z/600ML	20Z NRP 24L	397.5	2006	1	3
